lookback_period,leverage,capital_allocation,momentum_threshold,sharpe_ratio,calmar_ratio,annual_return,max_drawdown,error_type,error_msg
125,1,0.1,0.02,-0.18900454988022503,-0.1644377580888425,-0.007874038467201805,-0.047884613355939916,,
125,1,0.1,0.03,0.03545053813671446,0.02618953073851889,0.0013621232281324502,-0.05201021895856554,,
125,1,0.1,0.04,0.20508105706190333,0.13331965907959042,0.0073847025759390394,-0.0553909500438375,,
125,1,0.1,0.05,0.525541241487093,0.357643306768492,0.017308424628174057,-0.048395773947415344,,
125,1,0.1,0.06,0.49575917735477737,0.34689194113684185,0.014694357609018827,-0.04236004319057444,,
125,1,0.1,0.07,0.4889374993249792,0.32843917521128174,0.01313799206795907,-0.04000129418029237,,
125,1,0.1,0.08,0.5194848119814497,0.32990964764502234,0.012555196435951821,-0.03805646947754925,,
125,1,0.1,0.09,0.7893218498936967,0.6177412510562851,0.017449437533813006,-0.028247162552243275,,
125,1,0.1,0.1,1.0234055224632945,1.125974312386231,0.020779855363789013,-0.018454999492618196,,
125,1,0.2,0.0,-0.2584932429546721,-0.1563632199247399,-0.02468210243252411,-0.15785107549207544,,
125,1,0.2,0.01,-0.23854411490743385,-0.17496762501940127,-0.02138303364571781,-0.12221137278023149,,
125,1,0.2,0.02,-0.2087418125899379,-0.18442359857209686,-0.01739260841168322,-0.09430793318396243,,
125,1,0.2,0.03,0.01623098222857133,0.012211891193146005,0.0012472926545532559,-0.10213755059112434,,
125,1,0.2,0.04,0.18758352217709542,0.12470325495277768,0.013509278129054891,-0.10833139948247984,,
125,1,0.2,0.05,0.5130619778523406,0.3539425928126515,0.0337948532758765,-0.0954811711337741,,
125,1,0.2,0.06,0.48415502603599625,0.34251694258014026,0.028700818525384753,-0.08379386522951195,,
125,1,0.2,0.07,0.4783664613965389,0.32598460303763815,0.025707886116659306,-0.07886227103091453,,
125,1,0.2,0.08,0.5103640074820947,0.32884232828413296,0.024669519570116316,-0.07501929480562752,,
125,1,0.2,0.09,0.7847751292591172,0.6190375900971548,0.03469784752047911,-0.05605127713655234,,
125,1,0.2,0.1,1.0234704667260393,1.1328275396898069,0.04156234806411163,-0.03668903395082743,,
125,1,0.30000000000000004,0.0,-0.2798378520772333,-0.17566283817803618,-0.04008027318539409,-0.22816592058459342,,
125,1,0.30000000000000004,0.01,-0.2589209618750891,-0.19313862040418775,-0.03481441351951864,-0.18025609506095328,,
125,1,0.30000000000000004,0.02,-0.2280881586285544,-0.20470500505151035,-0.02850685239206041,-0.13925820907450295,,
125,1,0.30000000000000004,0.03,-0.0029811475445373705,-0.0022849240634826005,-0.00034363571305273677,-0.1503926185314795,,
125,1,0.30000000000000004,0.04,0.16986990814568964,0.11549265716615985,0.018350384470848802,-0.15888788881571939,,
125,1,0.30000000000000004,0.05,0.5000864752134281,0.3498902318263243,0.04941025583058889,-0.1412164482920311,,
125,1,0.30000000000000004,0.06,0.4721688441846924,0.33787024203152083,0.04198541246562826,-0.12426490185457448,,
125,1,0.30000000000000004,0.07,0.4674829216773063,0.323218575186531,0.03768449091375925,-0.11659135274639258,,
125,1,0.30000000000000004,0.08,0.5009765702796445,0.3275261102399995,0.03632363702229835,-0.11090302692411813,,
125,1,0.30000000000000004,0.09,0.7799251536789203,0.6201699689460127,0.05172511790470269,-0.08340474465832363,,
125,1,0.30000000000000004,0.1,1.023258272080324,1.1394625351812968,0.06233059650425843,-0.0547017515537193,,
125,1,0.4,0.0,-0.30049511960496206,-0.19570880233104423,-0.05738526266904265,-0.2932175864628442,,
125,1,0.4,0.01,-0.2787327371374302,-0.211639458288092,-0.04997106299340481,-0.2361141131129821,,
125,1,0.4,0.02,-0.24699745788741836,-0.22216632313148973,-0.041160225739308,-0.18526761913842005,,
125,1,0.4,0.03,-0.022143684968641403,-0.017294159231532755,-0.003403325222981146,-0.19679044106265664,,
125,1,0.4,0.04,0.15197378624751293,0.1056811227043014,0.021889514845604863,-0.20712795516804178,,
125,1,0.4,0.05,0.48663037930201525,0.34546655957421984,0.0641076633155957,-0.18556836121738388,,
125,1,0.4,0.06,0.45981280953061066,0.33293834199284034,0.05451561294338059,-0.1637408675043889,,
125,1,0.4,0.07,0.4562959070238538,0.3201314789418507,0.04904358545129339,-0.153198259706918,,
125,1,0.4,0.08,0.49132842240175484,0.32595293255597324,0.047498788919670076,-0.1457228457716468,,
125,1,0.4,0.09,0.7747717925419897,0.6211306420165613,0.06851112508157486,-0.11030066856651413,,
125,1,0.4,0.1,1.0227650457270665,1.145869671037282,0.08306740292036974,-0.07249288904310922,,
125,1,0.5,0.0,-0.32040565606398436,-0.2164594946935208,-0.07648444822519118,-0.3533430045814505,,
125,1,0.5,0.01,-0.297927890154787,-0.23046262654165076,-0.06676545029888514,-0.28970185448623637,,
125,1,0.5,0.02,-0.2654258659801194,-0.23814227601271207,-0.055288972679288895,-0.23216781835215836,,
125,1,0.5,0.03,-0.04121475468072765,-0.03280716717955344,-0.007918014456635092,-0.24135014197659443,,
125,1,0.5,0.04,0.13392937711681852,0.09526360831877513,0.02411311484243872,-0.2531198982275623,,
125,1,0.5,0.05,0.4727107473726303,0.3406520819306944,0.07784240032880407,-0.22850997970604242,,
125,1,0.5,0.06,0.4470999845238255,0.32770790604706274,0.06626046838542266,-0.20219368273619517,,
125,1,0.5,0.07,0.44481504210793826,0.31671393300337847,0.05976199926361847,-0.188693938081281,,
125,1,0.5,0.08,0.48142589444324635,0.32411484955803027,0.05817683726915779,-0.17949451359136717,,
125,1,0.5,0.09,0.7693152598906553,0.6219118190892589,0.08503577199262269,-0.13673284440413258,,
125,1,0.5,0.1,1.0219871032793038,1.1520392994965887,0.10375527454007516,-0.09006227008524234,,
125,1,0.6,0.0,-0.339515083418711,-0.23651495014768023,-0.0972553011894054,-0.4112014954178544,,
125,1,0.6,0.01,-0.3164585468620084,-0.24959779692732015,-0.08510179038771681,-0.34095569526399877,,
125,1,0.6,0.02,-0.28333204597968975,-0.25411877636520486,-0.07082265788148057,-0.27869903552383835,,
125,1,0.6,0.03,-0.06015297382882723,-0.04881337663071938,-0.01386761959621119,-0.28409465915709625,,
125,1,0.6,0.04,0.11577140659483035,0.08423686651548135,0.025012668163969964,-0.29693255695085774,,
125,1,0.6,0.05,0.4583460031005111,0.3354275552218537,0.09057230856906817,-0.27002047732531437,,
125,1,0.6,0.06,0.43404428708513587,0.3221658011104496,0.0771907280459645,-0.23959938571971776,,
125,1,0.6,0.07,0.4330505320939616,0.3129568217869697,0.06981768995256843,-0.22309048754365693,,
125,1,0.6,0.08,0.4712757171445394,0.322004052883677,0.0683403141086063,-0.21223432902968473,,
125,1,0.6,0.09,0.763556118490906,0.6225056753121953,0.10127902676173606,-0.1626957484539289,,
125,1,0.6,0.1,1.0209209768291994,1.1579617645484854,0.12437644572391782,-0.10740980361507438,,
125,1,0.7000000000000001,0.0,-0.357774347915875,-0.2567697518832442,-0.119566687729171,-0.46565721566588264,,
125,1,0.7000000000000001,0.01,-0.3342807649676922,-0.26903177714736537,-0.10487694892485455,-0.38983108254682847,,
125,1,0.7000000000000001,0.02,-0.30067736902815795,-0.2701373590405363,-0.08768474727256925,-0.32459319060497455,,
125,1,0.7000000000000001,0.03,-0.07891764979403142,-0.06530026972281373,-0.021225882223751324,-0.3250504525303011,,
125,1,0.7000000000000001,0.04,0.09753495859642239,0.0725995347072125,0.024584750498998442,-0.3386350972929312,,
125,1,0.7000000000000001,0.05,0.4435558847736151,0.32977407260979863,0.10225795990404696,-0.3100848987150136,,
125,1,0.7000000000000001,0.06,0.42066045794210705,0.31629914267826276,0.08727896201074259,-0.27593802901806197,,
125,1,0.7000000000000001,0.07,0.4210131434186626,0.30885133046105456,0.07918981756286048,-0.2564010893028875,,
125,1,0.7000000000000001,0.08,0.4608850119342223,0.3196128940652058,0.07797246826147353,-0.24395908209374673,,
125,1,0.7000000000000001,0.09,0.7574952832605677,0.6229043617820722,0.11722096177161934,-0.1881845255285433,,
125,1,0.7000000000000001,0.1,1.0195634227852017,1.1636274139568419,0.1449129010568948,-0.12453548216445641,,
125,1,0.8,0.0,-0.37513997586740927,-0.2775187043841433,-0.14328023750342544,-0.5162903805759196,,
125,1,0.8,0.01,-0.3513547517492416,-0.288748479914733,-0.12598140148881498,-0.43630152278556444,,
125,1,0.8,0.02,-0.3174260923407432,-0.28623337023758905,-0.10579323146108333,-0.3696048136290652,,
125,1,0.8,0.03,-0.0974689725042904,-0.08225337072180575,-0.029960561040465294,-0.36424721294154344,,
125,1,0.8,0.04,0.07925532596017454,0.06035221644058399,0.022831051025773652,-0.3782968111577234,,
125,1,0.8,0.05,0.4283613869889421,0.32367315624055665,0.11286285748899183,-0.34869390714969023,,
125,1,0.8,0.06,0.4069640246642198,0.3100953429401013,0.09649967460942621,-0.31119356290386563,,
125,1,0.8,0.07,0.40871418272278714,0.3043889805924837,0.0878588154614881,-0.28863993463388077,,
125,1,0.8,0.08,0.4502612804511592,0.3169339076041763,0.08705731052278565,-0.2746860100292989,,
125,1,0.8,0.09,0.7511340240354263,0.6231000166979836,0.1328417930778727,-0.21319497595561945,,
125,1,0.8,0.1,1.0179114294576805,1.1690266116015913,0.16534639935392348,-0.1414393801757818,,
125,1,0.9,0.0,-0.39157427060005023,-0.2987308058694907,-0.168251760312503,-0.5632219945404918,,
125,1,0.9,0.01,-0.36764504280104404,-0.3087289123239739,-0.14830023559063688,-0.48035745818005404,,
125,1,0.9,0.02,-0.33354551337756827,-0.30243641579791175,-0.12506128472069655,-0.4135126531993508,,
125,1,0.9,0.03,-0.11576819992094525,-0.09965624660062307,-0.0400336655609973,-0.4017175734245143,,
125,1,0.9,0.04,0.060967860272711207,0.047497553625852694,0.01975836135867648,-0.4159869267018859,,
125,1,0.9,0.05,0.4127846961154839,0.31710685480051853,0.1223536235166931,-0.385843515094184,,
125,1,0.9,0.06,0.3929712625304879,0.3035421616111994,0.10482941058703665,-0.34535370648546143,,
125,1,0.9,0.07,0.39616547399707447,0.2995616662668459,0.09580645738857552,-0.31982215409107884,,
125,1,0.9,0.08,0.43941239306924584,0.3139598344718185,0.09557965710873861,-0.3044327541754962,,
125,1,0.9,0.09,0.7444739676586078,0.6230847770837212,0.14812192005532987,-0.23772354180854488,,
125,1,0.9,0.1,1.0159622243739452,1.1741497501227398,0.18565849853999605,-0.15812165230251782,,
125,1,1.0,0.0,-0.4070454496551721,-0.3203702309510771,-0.19433269063910374,-0.6065878532540053,,
125,1,1.0,0.01,-0.38312064069683427,-0.32895118868825735,-0.17171418279525263,-0.5220050533332588,,
125,1,1.0,0.02,-0.34900609922789966,-0.31877070830422966,-0.1453979521842218,-0.4561208053202188,,
125,1,1.0,0.03,-0.13377783534954163,-0.11749052011654958,-0.05140172942823973,-0.4374968242310074,,
125,1,1.0,0.04,0.04270782166539174,0.034040288727563144,0.01537853203916173,-0.4517744300655537,,
125,1,1.0,0.05,0.3968491198281974,0.31005784603763176,0.13070017226178554,-0.42153480046404773,,
125,1,1.0,0.06,0.37869915238249663,0.2966277592951666,0.11224685342251273,-0.37840980793310985,,
125,1,1.0,0.07,0.383379334013858,0.2943616905385816,0.10301592036297658,-0.34996374757358045,,
125,1,1.0,0.08,0.4283465764512515,0.310683645964188,0.1035251712076033,-0.333217317848576,,
125,1,1.0,0.09,0.737517099381661,0.6228507910733276,0.1630419651693722,-0.26176729243357005,,
125,1,1.0,0.1,1.0137132813049434,1.1789872638520196,0.20583058136296306,-0.17458253169798266,,
131,1,0.1,0.0,-0.6210176379452539,-0.3128533077002345,-0.029651990660639505,-0.09477921419022056,,
131,1,0.1,0.01,-0.5306503614181338,-0.2824161617587023,-0.023715005714679105,-0.08397184342070804,,
131,1,0.1,0.02,-0.37039007668598734,-0.22122494407475682,-0.01535856614419373,-0.06942511030312988,,
131,1,0.1,0.03,-0.15432610114577527,-0.09279556109107405,-0.006009709387409412,-0.06476289724150913,,
131,1,0.1,0.04,-0.20708112837257314,-0.12779442939959917,-0.007503229488677987,-0.05871327509289322,,
131,1,0.1,0.05,0.022576218994271285,0.01135969360799532,0.0007430418550311568,-0.06541037819085015,,
131,1,0.1,0.06,0.28305330580570287,0.16769401838405137,0.008556476894358012,-0.05102434169573087,,
131,1,0.1,0.07,0.6215029148163848,0.4889959725428148,0.016897433866263745,-0.03455536408284889,,
131,1,0.1,0.08,0.47355581147885917,0.31131244540949526,0.01188309680983135,-0.038170966130828855,,
131,1,0.1,0.09,0.6008673322592079,0.4778257388493278,0.013887154829970383,-0.02906322054440312,,
131,1,0.1,0.1,0.7735563638595684,0.6646993486337118,0.016222889886853276,-0.024406357430918797,,
131,1,0.2,0.0,-0.6342632670769288,-0.32979648277466367,-0.06056887058467009,-0.18365529576024708,,
131,1,0.2,0.01,-0.5456332194683897,-0.2973284000339709,-0.048769192894662305,-0.1640246706641217,,
131,1,0.2,0.02,-0.3876247556428633,-0.2349626658020999,-0.03214643600570888,-0.13681508037019208,,
131,1,0.2,0.03,-0.17308097296643996,-0.10626972426023823,-0.013480109201175705,-0.12684806792351308,,
131,1,0.2,0.04,-0.22413538618648057,-0.1407216125814755,-0.01624232253616953,-0.11542166294296471,,
131,1,0.2,0.05,0.0061144643454750375,0.0031537110410127253,0.00040248572455259257,-0.1276228923063749,,
131,1,0.2,0.06,0.2688953060431872,0.16206371010688414,0.01625698358555261,-0.1003123004825128,,
131,1,0.2,0.07,0.6127051883046214,0.489271969446501,0.03331648219848726,-0.0680939932777617,,
131,1,0.2,0.08,0.4635295032587562,0.3086515676540482,0.023263006504916417,-0.07536979864294982,,
131,1,0.2,0.09,0.5931664701757038,0.4755891339112086,0.027418347342349714,-0.05765133260481232,,
131,1,0.2,0.1,0.7690121358902978,0.66733411013643,0.03225517825218738,-0.04833437668215869,,
131,1,0.30000000000000004,0.0,-0.6462604261082912,-0.3472663268301646,-0.09257180608931403,-0.2665729411034648,,
131,1,0.30000000000000004,0.01,-0.5596232468576708,-0.3127142394976609,-0.0750294513801687,-0.239929756638824,,
131,1,0.30000000000000004,0.02,-0.40420166797317936,-0.24904334940317918,-0.05028178488504065,-0.2018997295271631,,
131,1,0.30000000000000004,0.03,-0.19154699131841635,-0.12016328875377234,-0.022377454169640876,-0.18622538049449291,,
131,1,0.30000000000000004,0.04,-0.2408785119534765,-0.15395961699953975,-0.026183459134331843,-0.17006705813258888,,
131,1,0.30000000000000004,0.05,-0.010335865687957696,-0.005466148072846888,-0.0010205403503680266,-0.18670192185930068,,
131,1,0.30000000000000004,0.06,0.25450767913797967,0.15609613120112878,0.02308069573448801,-0.1478620613905459,,
131,1,0.30000000000000004,0.07,0.6035149736603009,0.48912541333545295,0.04922513207072088,-0.10063908095685309,,
131,1,0.30000000000000004,0.08,0.45323797349407685,0.30574308025023056,0.034119763202371756,-0.11159619107142826,,
131,1,0.30000000000000004,0.09,0.5851889569267797,0.4729521343486715,0.04057439577756239,-0.08578964514757847,,
131,1,0.30000000000000004,0.1,0.7641994609061744,0.669730476774082,0.048079975623305016,-0.07179003687407774,,
131,1,0.4,0.0,-0.6570020318180188,-0.36525120619969415,-0.12548061066958915,-0.34354605416685474,,
131,1,0.4,0.01,-0.5726007413517241,-0.3285764842054563,-0.10235914900422105,-0.3115230514799004,,
131,1,0.4,0.02,-0.4200885255350324,-0.26348029522095817,-0.06967743265234949,-0.2644502602895486,,
131,1,0.4,0.03,-0.20968480807715073,-0.13447722393484438,-0.03266186990127018,-0.24288031047618291,,
131,1,0.4,0.04,-0.25728053329902323,-0.16750985747337765,-0.03728847528469825,-0.2226046624785918,,
131,1,0.4,0.05,-0.026748360110863945,-0.01450828082692404,-0.003521431311569234,-0.24271871723314492,,
131,1,0.4,0.06,0.2399088521335116,0.1497805935503326,0.02900901714168902,-0.1936767404512973,,
131,1,0.4,0.07,0.5939379702116352,0.4885429561840416,0.06459199037081942,-0.1322135332281541,,
131,1,0.4,0.08,0.4426887692554308,0.3025792215380885,0.0444341585441379,-0.14685132150934743,,
131,1,0.4,0.09,0.5769384659448619,0.47010091558472994,0.05333645797528952,-0.11345746457214946,,
131,1,0.4,0.1,0.7591184785504372,0.6718806465806556,0.06368040424180399,-0.09477934000017293,,
131,1,0.5,0.0,-0.6664879132191116,-0.38373374185408393,-0.15911539520512297,-0.4146505189674645,,
131,1,0.5,0.01,-0.5845512194911693,-0.34491347805784744,-0.13061929773974512,-0.3787016340307763,,
131,1,0.5,0.02,-0.4352563762943596,-0.2782836652024039,-0.09024153542140378,-0.3242789523983323,,
131,1,0.5,0.03,-0.22745659304686408,-0.14921062229596554,-0.04428764843772903,-0.29681297320697864,,
131,1,0.5,0.04,-0.27331281301077504,-0.18137238958507168,-0.04951510488503763,-0.27300243988797895,,
131,1,0.5,0.05,-0.04309675738868588,-0.023980102879612535,-0.007092129679474368,-0.29575059436062606,,
131,1,0.5,0.06,0.22511780287567892,0.1431068065242786,0.03402566299890886,-0.23776411356881394,,
131,1,0.5,0.07,0.5839806217553825,0.48751168490758845,0.07938638500357209,-0.1628399635561974,,
131,1,0.5,0.08,0.4318898805234316,0.2991523559690431,0.05418779726743517,-0.18113779211901854,,
131,1,0.5,0.09,0.5684190489738948,0.4670291119777411,0.06568607509186175,-0.14064663937907235,,
131,1,0.5,0.1,0.7537696031856477,0.6737768929840409,0.07903962687040722,-0.11730830738399835,,
131,1,0.6,0.0,-0.674724596452163,-0.4026905494229797,-0.19329815654221738,-0.4800166202539312,,
131,1,0.6,0.01,-0.5954653766634052,-0.36171882099399844,-0.15966970914024092,-0.4414194116343482,,
131,1,0.6,0.02,-0.4496797060579044,-0.2934603304026963,-0.11187830253422992,-0.3812382490700078,,
131,1,0.6,0.03,-0.24482620678860015,-0.16436059232219327,-0.0572035841881916,-0.34803710171630675,,
131,1,0.6,0.04,-0.28894815783724553,-0.19554584228898006,-0.06281724526871224,-0.3212405057218253,,
131,1,0.6,0.05,-0.059355037835032855,-0.03388794770299599,-0.01172116839305426,-0.3458801487709451,,
131,1,0.6,0.06,0.21015400608920332,0.1360649374634011,0.03811673336032406,-0.28013633836106194,,
131,1,0.6,0.07,0.5736501098868612,0.48601916858806793,0.09357846500576983,-0.19254068780378394,,
131,1,0.6,0.08,0.42084972750753624,0.2954549969744622,0.06336315086594335,-0.21445956749690775,,
131,1,0.6,0.09,0.5596351329666431,0.46373044814377357,0.07760521488739736,-0.16734983695385228,,
131,1,0.6,0.1,0.7481535265343349,0.6754115781172978,0.09414087593206744,-0.1393829762209349,,
131,1,0.7000000000000001,0.0,-0.6817250333016156,-0.4220920542016033,-0.22785428560816456,-0.5398213099252867,,
131,1,0.7000000000000001,0.01,-0.6053390051562636,-0.37898111078745594,-0.18937012592932279,-0.49968222831962533,,
131,1,0.7000000000000001,0.02,-0.4633365135110469,-0.3090137112563289,-0.13448873110790127,-0.43521930001462616,,
131,1,0.7000000000000001,0.03,-0.26175936086211715,-0.17992215861895972,-0.0713533468140034,-0.39657898372104333,,
131,1,0.7000000000000001,0.04,-0.30416091816208685,-0.21002735388248434,-0.0771452440825885,-0.36731046054959693,,
131,1,0.7000000000000001,0.05,-0.07549751462580702,-0.04423696638091032,-0.017393731577650562,-0.3931944932181543,,
131,1,0.7000000000000001,0.06,0.19503737729239426,0.1286456741268689,0.041270776375912366,-0.32080967087328255,,
131,1,0.7000000000000001,0.07,0.5629543449750759,0.4840535055550726,0.10713929912503728,-0.22133771968489058,,
131,1,0.7000000000000001,0.08,0.40957714674163936,0.29147983057563415,0.07194360912683839,-0.2468219121191311,,
